Timestamp,Day,Total,Westbound,Eastbound
2016-01-25 21:00:00,Monday,16,14,2
2016-01-25 22:00:00,Monday,9,7,2
2016-01-25 23:00:00,Monday,6,4,2
2016-01-26 00:00:00,Tuesday,3,2,1
2016-01-26 01:00:00,Tuesday,1,1,0
2016-01-26 02:00:00,Tuesday,0,0,0
2016-01-26 03:00:00,Tuesday,0,0,0
2016-01-26 04:00:00,Tuesday,5,0,5
2016-01-26 05:00:00,Tuesday,3,0,3
2016-01-26 06:00:00,Tuesday,22,4,18
2016-01-26 07:00:00,Tuesday,67,3,64
2016-01-26 08:00:00,Tuesday,164,10,154
2016-01-26 09:00:00,Tuesday,100,11,89
2016-01-26 10:00:00,Tuesday,48,10,38
2016-01-26 11:00:00,Tuesday,29,10,19
2016-01-26 12:00:00,Tuesday,24,7,17
2016-01-26 13:00:00,Tuesday,22,8,14
2016-01-26 14:00:00,Tuesday,15,8,7
2016-01-26 15:00:00,Tuesday,34,20,14
2016-01-26 16:00:00,Tuesday,53,39,14
2016-01-26 17:00:00,Tuesday,114,104,10
2016-01-26 18:00:00,Tuesday,107,82,25
2016-01-26 19:00:00,Tuesday,60,57,3
2016-01-26 20:00:00,Tuesday,39,37,2
2016-01-26 21:00:00,Tuesday,20,17,3
2016-01-26 22:00:00,Tuesday,10,10,0
2016-01-26 23:00:00,Tuesday,6,5,1
2016-01-27 00:00:00,Wednesday,7,4,3
2016-01-27 01:00:00,Wednesday,4,4,0
2016-01-27 02:00:00,Wednesday,1,1,0
2016-01-27 03:00:00,Wednesday,1,1,0
2016-01-27 04:00:00,Wednesday,2,1,1
2016-01-27 05:00:00,Wednesday,4,0,4
2016-01-27 06:00:00,Wednesday,22,3,19
2016-01-27 07:00:00,Wednesday,66,4,62
2016-01-27 08:00:00,Wednesday,163,12,151
2016-01-27 09:00:00,Wednesday,131,20,111
2016-01-27 10:00:00,Wednesday,46,13,33
2016-01-27 11:00:00,Wednesday,28,8,20
2016-01-27 12:00:00,Wednesday,30,13,17
2016-01-27 13:00:00,Wednesday,27,19,8
2016-01-27 14:00:00,Wednesday,26,16,10
2016-01-27 15:00:00,Wednesday,22,17,5
2016-01-27 16:00:00,Wednesday,54,38,16
2016-01-27 17:00:00,Wednesday,132,116,16
2016-01-27 18:00:00,Wednesday,131,110,21
2016-01-27 19:00:00,Wednesday,55,45,10
2016-01-27 20:00:00,Wednesday,37,33,4
2016-01-27 21:00:00,Wednesday,21,20,1
2016-01-27 22:00:00,Wednesday,17,13,4
2016-01-27 23:00:00,Wednesday,10,9,1
2016-01-28 00:00:00,Thursday,5,4,1
2016-01-28 01:00:00,Thursday,1,1,0
2016-01-28 02:00:00,Thursday,1,1,0
2016-01-28 03:00:00,Thursday,0,0,0
2016-01-28 04:00:00,Thursday,0,0,0
2016-01-28 05:00:00,Thursday,7,2,5
2016-01-28 06:00:00,Thursday,12,1,11
2016-01-28 07:00:00,Thursday,77,6,71
2016-01-28 08:00:00,Thursday,136,15,121
2016-01-28 09:00:00,Thursday,122,13,109
2016-01-28 10:00:00,Thursday,40,4,36
2016-01-28 11:00:00,Thursday,39,15,24
2016-01-28 12:00:00,Thursday,24,11,13
2016-01-28 13:00:00,Thursday,31,15,16
2016-01-28 14:00:00,Thursday,27,17,10
2016-01-28 15:00:00,Thursday,25,18,7
2016-01-28 16:00:00,Thursday,52,35,17
2016-01-28 17:00:00,Thursday,116,99,17
2016-01-28 18:00:00,Thursday,91,81,10
2016-01-28 19:00:00,Thursday,69,60,9
2016-01-28 20:00:00,Thursday,41,32,9
2016-01-28 21:00:00,Thursday,22,17,5
2016-01-28 22:00:00,Thursday,18,16,2
2016-01-28 23:00:00,Thursday,11,9,2
2016-01-29 00:00:00,Friday,4,4,0
2016-01-29 01:00:00,Friday,4,4,0
2016-01-29 02:00:00,Friday,1,1,0
2016-01-29 03:00:00,Friday,0,0,0
2016-01-29 04:00:00,Friday,0,0,0
2016-01-29 05:00:00,Friday,4,2,2
2016-01-29 06:00:00,Friday,26,4,22
2016-01-29 07:00:00,Friday,50,5,45
2016-01-29 08:00:00,Friday,146,11,135
2016-01-29 09:00:00,Friday,102,15,87
2016-01-29 10:00:00,Friday,37,4,33
2016-01-29 11:00:00,Friday,23,4,19
2016-01-29 12:00:00,Friday,15,6,9
2016-01-29 13:00:00,Friday,23,9,14
2016-01-29 14:00:00,Friday,22,14,8
2016-01-29 15:00:00,Friday,33,24,9
2016-01-29 16:00:00,Friday,66,53,13
2016-01-29 17:00:00,Friday,104,92,12
2016-01-29 18:00:00,Friday,102,82,20
2016-01-29 19:00:00,Friday,48,39,9
2016-01-29 20:00:00,Friday,24,17,7
2016-01-29 21:00:00,Friday,11,10,1
2016-01-29 22:00:00,Friday,9,7,2
2016-01-29 23:00:00,Friday,11,9,2
2016-01-30 00:00:00,Saturday,7,5,2
2016-01-30 01:00:00,Saturday,2,2,0
2016-01-30 02:00:00,Saturday,2,1,1
2016-01-30 03:00:00,Saturday,0,0,0
2016-01-30 04:00:00,Saturday,0,0,0
2016-01-30 05:00:00,Saturday,1,0,1
2016-01-30 06:00:00,Saturday,1,0,1
2016-01-30 07:00:00,Saturday,6,0,6
2016-01-30 08:00:00,Saturday,5,1,4
2016-01-30 09:00:00,Saturday,9,4,5
2016-01-30 10:00:00,Saturday,16,5,11
2016-01-30 11:00:00,Saturday,23,9,14
2016-01-30 12:00:00,Saturday,27,13,14
2016-01-30 13:00:00,Saturday,20,5,15
2016-01-30 14:00:00,Saturday,27,10,17
2016-01-30 15:00:00,Saturday,16,8,8
2016-01-30 16:00:00,Saturday,26,14,12
2016-01-30 17:00:00,Saturday,20,14,6
2016-01-30 18:00:00,Saturday,13,4,9
2016-01-30 19:00:00,Saturday,16,6,10
2016-01-30 20:00:00,Saturday,4,4,0
2016-01-30 21:00:00,Saturday,16,14,2
2016-01-30 22:00:00,Saturday,13,12,1
2016-01-30 23:00:00,Saturday,6,6,0
2016-01-31 00:00:00,Sunday,5,4,1
2016-01-31 01:00:00,Sunday,1,0,1
2016-01-31 02:00:00,Sunday,1,1,0
2016-01-31 03:00:00,Sunday,0,0,0
2016-01-31 04:00:00,Sunday,1,0,1
2016-01-31 05:00:00,Sunday,2,1,1
2016-01-31 06:00:00,Sunday,1,0,1
2016-01-31 07:00:00,Sunday,2,0,2
2016-01-31 08:00:00,Sunday,6,1,5
2016-01-31 09:00:00,Sunday,8,0,8
2016-01-31 10:00:00,Sunday,21,6,15
2016-01-31 11:00:00,Sunday,16,9,7
2016-01-31 12:00:00,Sunday,20,12,8
2016-01-31 13:00:00,Sunday,26,12,14
2016-01-31 14:00:00,Sunday,32,11,21
2016-01-31 15:00:00,Sunday,28,11,17
2016-01-31 16:00:00,Sunday,17,11,6
2016-01-31 17:00:00,Sunday,27,18,9
2016-01-31 18:00:00,Sunday,15,11,4
2016-01-31 19:00:00,Sunday,13,11,2
2016-01-31 20:00:00,Sunday,2,2,0
2016-01-31 21:00:00,Sunday,7,3,4
2016-01-31 22:00:00,Sunday,7,6,1
2016-01-31 23:00:00,Sunday,3,3,0
2016-02-01 00:00:00,Monday,2,1,1
2016-02-01 01:00:00,Monday,1,1,0
2016-02-01 02:00:00,Monday,0,0,0
2016-02-01 03:00:00,Monday,0,0,0
2016-02-01 04:00:00,Monday,0,0,0
2016-02-01 05:00:00,Monday,6,0,6
2016-02-01 06:00:00,Monday,18,0,18
2016-02-01 07:00:00,Monday,82,9,73
2016-02-01 08:00:00,Monday,230,25,205
2016-02-01 09:00:00,Monday,130,22,108
2016-02-01 10:00:00,Monday,61,12,49
2016-02-01 11:00:00,Monday,41,12,29
2016-02-01 12:00:00,Monday,48,12,36
2016-02-01 13:00:00,Monday,42,20,22
2016-02-01 14:00:00,Monday,44,23,21
2016-02-01 15:00:00,Monday,48,31,17
2016-02-01 16:00:00,Monday,82,62,20
2016-02-01 17:00:00,Monday,146,129,17
2016-02-01 18:00:00,Monday,146,126,20
2016-02-01 19:00:00,Monday,92,85,7
2016-02-01 20:00:00,Monday,40,33,7
2016-02-01 21:00:00,Monday,19,13,6
2016-02-01 22:00:00,Monday,22,18,4
2016-02-01 23:00:00,Monday,10,9,1
2016-02-02 00:00:00,Tuesday,4,2,2
2016-02-02 01:00:00,Tuesday,0,0,0
2016-02-02 02:00:00,Tuesday,0,0,0
2016-02-02 03:00:00,Tuesday,0,0,0
2016-02-02 04:00:00,Tuesday,2,0,2
2016-02-02 05:00:00,Tuesday,10,3,7
2016-02-02 06:00:00,Tuesday,30,2,28
2016-02-02 07:00:00,Tuesday,97,12,85
2016-02-02 08:00:00,Tuesday,204,23,181
2016-02-02 09:00:00,Tuesday,130,16,114
2016-02-02 10:00:00,Tuesday,62,18,44
2016-02-02 11:00:00,Tuesday,33,14,19
2016-02-02 12:00:00,Tuesday,39,12,27
2016-02-02 13:00:00,Tuesday,33,15,18
2016-02-02 14:00:00,Tuesday,36,21,15
2016-02-02 15:00:00,Tuesday,40,28,12
2016-02-02 16:00:00,Tuesday,64,49,15
2016-02-02 17:00:00,Tuesday,146,123,23
2016-02-02 18:00:00,Tuesday,148,129,19
2016-02-02 19:00:00,Tuesday,73,60,13
2016-02-02 20:00:00,Tuesday,41,35,6
2016-02-02 21:00:00,Tuesday,26,24,2
2016-02-02 22:00:00,Tuesday,16,14,2
2016-02-02 23:00:00,Tuesday,13,9,4
2016-02-03 00:00:00,Wednesday,7,5,2
2016-02-03 01:00:00,Wednesday,1,0,1
2016-02-03 02:00:00,Wednesday,1,1,0
2016-02-03 03:00:00,Wednesday,0,0,0
2016-02-03 04:00:00,Wednesday,3,1,2
2016-02-03 05:00:00,Wednesday,6,2,4
2016-02-03 06:00:00,Wednesday,25,3,22
2016-02-03 07:00:00,Wednesday,53,5,48
2016-02-03 08:00:00,Wednesday,156,16,140
2016-02-03 09:00:00,Wednesday,112,14,98
2016-02-03 10:00:00,Wednesday,43,12,31
2016-02-03 11:00:00,Wednesday,35,18,17
2016-02-03 12:00:00,Wednesday,29,16,13
2016-02-03 13:00:00,Wednesday,21,13,8
2016-02-03 14:00:00,Wednesday,23,12,11
2016-02-03 15:00:00,Wednesday,19,13,6
2016-02-03 16:00:00,Wednesday,38,33,5
2016-02-03 17:00:00,Wednesday,98,84,14
2016-02-03 18:00:00,Wednesday,65,56,9
2016-02-03 19:00:00,Wednesday,45,37,8
2016-02-03 20:00:00,Wednesday,18,16,2
2016-02-03 21:00:00,Wednesday,14,11,3
2016-02-03 22:00:00,Wednesday,7,4,3
2016-02-03 23:00:00,Wednesday,6,4,2
2016-02-04 00:00:00,Thursday,1,1,0
2016-02-04 01:00:00,Thursday,0,0,0
2016-02-04 02:00:00,Thursday,0,0,0
2016-02-04 03:00:00,Thursday,1,1,0
2016-02-04 04:00:00,Thursday,0,0,0
2016-02-04 05:00:00,Thursday,5,0,5
2016-02-04 06:00:00,Thursday,21,5,16
2016-02-04 07:00:00,Thursday,61,5,56
2016-02-04 08:00:00,Thursday,132,12,120
2016-02-04 09:00:00,Thursday,109,13,96
2016-02-04 10:00:00,Thursday,47,13,34
2016-02-04 11:00:00,Thursday,30,10,20
2016-02-04 12:00:00,Thursday,36,14,22
2016-02-04 13:00:00,Thursday,36,16,20
2016-02-04 14:00:00,Thursday,31,18,13
2016-02-04 15:00:00,Thursday,25,18,7
2016-02-04 16:00:00,Thursday,50,29,21
2016-02-04 17:00:00,Thursday,141,120,21
2016-02-04 18:00:00,Thursday,108,92,16
2016-02-04 19:00:00,Thursday,68,56,12
2016-02-04 20:00:00,Thursday,45,39,6
2016-02-04 21:00:00,Thursday,25,22,3
2016-02-04 22:00:00,Thursday,20,17,3
2016-02-04 23:00:00,Thursday,9,7,2
2016-02-05 00:00:00,Friday,7,7,0
2016-02-05 01:00:00,Friday,0,0,0
2016-02-05 02:00:00,Friday,0,0,0
2016-02-05 03:00:00,Friday,1,1,0
2016-02-05 04:00:00,Friday,0,0,0
2016-02-05 05:00:00,Friday,1,0,1
2016-02-05 06:00:00,Friday,8,0,8
2016-02-05 07:00:00,Friday,17,3,14
2016-02-05 08:00:00,Friday,36,8,28
2016-02-05 09:00:00,Friday,20,5,15
2016-02-05 10:00:00,Friday,9,3,6
2016-02-05 11:00:00,Friday,5,1,4
2016-02-05 12:00:00,Friday,5,1,4
2016-02-05 13:00:00,Friday,6,1,5
2016-02-05 14:00:00,Friday,4,2,2
2016-02-05 15:00:00,Friday,12,5,7
2016-02-05 16:00:00,Friday,20,14,6
2016-02-05 17:00:00,Friday,28,17,11
2016-02-05 18:00:00,Friday,5,5,0
2016-02-05 19:00:00,Friday,13,6,7
2016-02-05 20:00:00,Friday,4,2,2
2016-02-05 21:00:00,Friday,2,2,0
2016-02-05 22:00:00,Friday,4,4,0
2016-02-05 23:00:00,Friday,1,0,1
2016-02-06 00:00:00,Saturday,2,1,1
2016-02-06 01:00:00,Saturday,1,1,0
2016-02-06 02:00:00,Saturday,0,0,0
2016-02-06 03:00:00,Saturday,0,0,0
2016-02-06 04:00:00,Saturday,0,0,0
2016-02-06 05:00:00,Saturday,1,0,1
2016-02-06 06:00:00,Saturday,0,0,0
2016-02-06 07:00:00,Saturday,1,0,1
2016-02-06 08:00:00,Saturday,1,0,1
2016-02-06 09:00:00,Saturday,2,0,2
2016-02-06 10:00:00,Saturday,5,2,3
2016-02-06 11:00:00,Saturday,7,3,4
2016-02-06 12:00:00,Saturday,15,8,7
2016-02-06 13:00:00,Saturday,20,6,14
2016-02-06 14:00:00,Saturday,9,4,5
2016-02-06 15:00:00,Saturday,14,7,7
2016-02-06 16:00:00,Saturday,11,4,7
2016-02-06 17:00:00,Saturday,12,7,5
2016-02-06 18:00:00,Saturday,21,16,5
2016-02-06 19:00:00,Saturday,7,6,1
2016-02-06 20:00:00,Saturday,10,6,4
2016-02-06 21:00:00,Saturday,3,2,1
2016-02-06 22:00:00,Saturday,0,0,0
2016-02-06 23:00:00,Saturday,4,3,1
2016-02-07 00:00:00,Sunday,4,0,4
2016-02-07 01:00:00,Sunday,4,3,1
2016-02-07 02:00:00,Sunday,0,0,0
2016-02-07 03:00:00,Sunday,1,0,1
2016-02-07 04:00:00,Sunday,2,0,2
2016-02-07 05:00:00,Sunday,2,0,2
2016-02-07 06:00:00,Sunday,1,0,1
2016-02-07 07:00:00,Sunday,4,1,3
2016-02-07 08:00:00,Sunday,12,3,9
2016-02-07 09:00:00,Sunday,25,5,20
2016-02-07 10:00:00,Sunday,17,6,11
2016-02-07 11:00:00,Sunday,25,17,8
2016-02-07 12:00:00,Sunday,11,5,6
2016-02-07 13:00:00,Sunday,9,4,5
2016-02-07 14:00:00,Sunday,20,13,7
2016-02-07 15:00:00,Sunday,12,2,10
2016-02-07 16:00:00,Sunday,16,8,8
2016-02-07 17:00:00,Sunday,14,7,7
2016-02-07 18:00:00,Sunday,13,5,8
2016-02-07 19:00:00,Sunday,10,6,4
2016-02-07 20:00:00,Sunday,3,2,1
2016-02-07 21:00:00,Sunday,3,2,1
2016-02-07 22:00:00,Sunday,4,4,0
2016-02-07 23:00:00,Sunday,4,4,0
2016-02-08 00:00:00,Monday,1,1,0
2016-02-08 01:00:00,Monday,1,1,0
2016-02-08 02:00:00,Monday,0,0,0
2016-02-08 03:00:00,Monday,1,0,1
2016-02-08 04:00:00,Monday,1,1,0
2016-02-08 05:00:00,Monday,3,2,1
2016-02-08 06:00:00,Monday,11,3,8
2016-02-08 07:00:00,Monday,23,1,22
2016-02-08 08:00:00,Monday,52,4,48
2016-02-08 09:00:00,Monday,36,8,28
2016-02-08 10:00:00,Monday,17,5,12
2016-02-08 11:00:00,Monday,4,2,2
2016-02-08 12:00:00,Monday,7,3,4
2016-02-08 13:00:00,Monday,8,5,3
2016-02-08 14:00:00,Monday,4,2,2
2016-02-08 15:00:00,Monday,0,0,0
2016-02-08 16:00:00,Monday,8,6,2
2016-02-08 17:00:00,Monday,13,9,4
2016-02-08 18:00:00,Monday,12,8,4
2016-02-08 19:00:00,Monday,4,2,2
2016-02-08 20:00:00,Monday,4,3,1
2016-02-08 21:00:00,Monday,3,2,1
2016-02-08 22:00:00,Monday,1,0,1
2016-02-08 23:00:00,Monday,1,0,1
2016-02-09 00:00:00,Tuesday,1,1,0
2016-02-09 01:00:00,Tuesday,0,0,0
2016-02-09 02:00:00,Tuesday,0,0,0
2016-02-09 03:00:00,Tuesday,0,0,0
2016-02-09 04:00:00,Tuesday,0,0,0
2016-02-09 05:00:00,Tuesday,2,0,2
2016-02-09 06:00:00,Tuesday,5,1,4
2016-02-09 07:00:00,Tuesday,25,0,25
2016-02-09 08:00:00,Tuesday,66,7,59
2016-02-09 09:00:00,Tuesday,51,7,44
2016-02-09 10:00:00,Tuesday,27,8,19
2016-02-09 11:00:00,Tuesday,15,3,12
2016-02-09 12:00:00,Tuesday,21,5,16
2016-02-09 13:00:00,Tuesday,15,4,11
2016-02-09 14:00:00,Tuesday,12,5,7
2016-02-09 15:00:00,Tuesday,26,15,11
2016-02-09 16:00:00,Tuesday,18,10,8
2016-02-09 17:00:00,Tuesday,58,48,10
2016-02-09 18:00:00,Tuesday,51,37,14
2016-02-09 19:00:00,Tuesday,41,37,4
2016-02-09 20:00:00,Tuesday,23,20,3
2016-02-09 21:00:00,Tuesday,9,8,1
2016-02-09 22:00:00,Tuesday,14,12,2
2016-02-09 23:00:00,Tuesday,6,3,3
2016-02-10 00:00:00,Wednesday,7,3,4
2016-02-10 01:00:00,Wednesday,1,0,1
2016-02-10 02:00:00,Wednesday,3,0,3
2016-02-10 03:00:00,Wednesday,0,0,0
2016-02-10 04:00:00,Wednesday,0,0,0
2016-02-10 05:00:00,Wednesday,8,1,7
2016-02-10 06:00:00,Wednesday,16,3,13
2016-02-10 07:00:00,Wednesday,38,2,36
2016-02-10 08:00:00,Wednesday,101,10,91
2016-02-10 09:00:00,Wednesday,79,5,74
2016-02-10 10:00:00,Wednesday,42,8,34
2016-02-10 11:00:00,Wednesday,32,12,20
2016-02-10 12:00:00,Wednesday,22,8,14
2016-02-10 13:00:00,Wednesday,21,8,13
2016-02-10 14:00:00,Wednesday,23,11,12
2016-02-10 15:00:00,Wednesday,24,16,8
2016-02-10 16:00:00,Wednesday,34,24,10
2016-02-10 17:00:00,Wednesday,84,67,17
2016-02-10 18:00:00,Wednesday,66,55,11
2016-02-10 19:00:00,Wednesday,55,46,9
2016-02-10 20:00:00,Wednesday,17,14,3
2016-02-10 21:00:00,Wednesday,12,9,3
2016-02-10 22:00:00,Wednesday,6,6,0
2016-02-10 23:00:00,Wednesday,7,7,0
2016-02-11 00:00:00,Thursday,2,2,0
2016-02-11 01:00:00,Thursday,0,0,0
2016-02-11 02:00:00,Thursday,1,1,0
2016-02-11 03:00:00,Thursday,0,0,0
2016-02-11 04:00:00,Thursday,1,0,1
2016-02-11 05:00:00,Thursday,2,0,2
2016-02-11 06:00:00,Thursday,12,1,11
2016-02-11 07:00:00,Thursday,47,6,41
2016-02-11 08:00:00,Thursday,121,12,109
2016-02-11 09:00:00,Thursday,94,11,83
2016-02-11 10:00:00,Thursday,33,6,27
2016-02-11 11:00:00,Thursday,35,9,26
2016-02-11 12:00:00,Thursday,21,10,11
2016-02-11 13:00:00,Thursday,17,6,11
2016-02-11 14:00:00,Thursday,23,8,15
2016-02-11 15:00:00,Thursday,31,19,12
2016-02-11 16:00:00,Thursday,39,24,15
2016-02-11 17:00:00,Thursday,79,68,11
2016-02-11 18:00:00,Thursday,80,65,15
2016-02-11 19:00:00,Thursday,42,40,2
2016-02-11 20:00:00,Thursday,22,17,5
2016-02-11 21:00:00,Thursday,15,12,3
2016-02-11 22:00:00,Thursday,4,3,1
2016-02-11 23:00:00,Thursday,13,12,1
2016-02-12 00:00:00,Friday,3,2,1
2016-02-12 01:00:00,Friday,1,1,0
2016-02-12 02:00:00,Friday,0,0,0
2016-02-12 03:00:00,Friday,0,0,0
2016-02-12 04:00:00,Friday,0,0,0
2016-02-12 05:00:00,Friday,2,0,2
2016-02-12 06:00:00,Friday,11,0,11
2016-02-12 07:00:00,Friday,28,3,25
2016-02-12 08:00:00,Friday,94,10,84
2016-02-12 09:00:00,Friday,65,9,56
2016-02-12 10:00:00,Friday,29,9,20
2016-02-12 11:00:00,Friday,20,6,14
2016-02-12 12:00:00,Friday,23,9,14
2016-02-12 13:00:00,Friday,16,9,7
2016-02-12 14:00:00,Friday,13,5,8
2016-02-12 15:00:00,Friday,18,8,10
2016-02-12 16:00:00,Friday,39,26,13
2016-02-12 17:00:00,Friday,65,54,11
2016-02-12 18:00:00,Friday,52,42,10
2016-02-12 19:00:00,Friday,34,25,9
2016-02-12 20:00:00,Friday,12,6,6
2016-02-12 21:00:00,Friday,17,15,2
2016-02-12 22:00:00,Friday,1,1,0
2016-02-12 23:00:00,Friday,5,4,1
2016-02-13 00:00:00,Saturday,6,4,2
2016-02-13 01:00:00,Saturday,3,2,1
2016-02-13 02:00:00,Saturday,0,0,0
2016-02-13 03:00:00,Saturday,0,0,0
2016-02-13 04:00:00,Saturday,0,0,0
2016-02-13 05:00:00,Saturday,0,0,0
2016-02-13 06:00:00,Saturday,0,0,0
2016-02-13 07:00:00,Saturday,2,0,2
2016-02-13 08:00:00,Saturday,4,0,4
2016-02-13 09:00:00,Saturday,3,1,2
2016-02-13 10:00:00,Saturday,10,7,3
2016-02-13 11:00:00,Saturday,11,6,5
2016-02-13 12:00:00,Saturday,9,1,8
2016-02-13 13:00:00,Saturday,7,3,4
2016-02-13 14:00:00,Saturday,16,7,9
2016-02-13 15:00:00,Saturday,7,6,1
2016-02-13 16:00:00,Saturday,6,4,2
2016-02-13 17:00:00,Saturday,9,2,7
2016-02-13 18:00:00,Saturday,3,1,2
2016-02-13 19:00:00,Saturday,4,2,2
2016-02-13 20:00:00,Saturday,1,1,0
2016-02-13 21:00:00,Saturday,2,1,1
2016-02-13 22:00:00,Saturday,3,2,1
2016-02-13 23:00:00,Saturday,4,3,1
2016-02-14 00:00:00,Sunday,1,1,0
2016-02-14 01:00:00,Sunday,0,0,0
2016-02-14 02:00:00,Sunday,0,0,0
2016-02-14 03:00:00,Sunday,0,0,0
2016-02-14 04:00:00,Sunday,0,0,0
2016-02-14 05:00:00,Sunday,0,0,0
2016-02-14 06:00:00,Sunday,0,0,0
2016-02-14 07:00:00,Sunday,2,0,2
2016-02-14 08:00:00,Sunday,0,0,0
2016-02-14 09:00:00,Sunday,2,0,2
2016-02-14 10:00:00,Sunday,4,1,3
2016-02-14 11:00:00,Sunday,4,0,4
2016-02-14 12:00:00,Sunday,5,3,2
2016-02-14 13:00:00,Sunday,5,3,2
2016-02-14 14:00:00,Sunday,4,2,2
2016-02-14 15:00:00,Sunday,7,3,4
2016-02-14 16:00:00,Sunday,4,1,3
2016-02-14 17:00:00,Sunday,3,2,1
2016-02-14 18:00:00,Sunday,6,4,2
2016-02-14 19:00:00,Sunday,3,3,0
2016-02-14 20:00:00,Sunday,0,0,0
2016-02-14 21:00:00,Sunday,2,2,0
2016-02-14 22:00:00,Sunday,0,0,0
2016-02-14 23:00:00,Sunday,1,1,0
2016-02-15 00:00:00,Monday,0,0,0
2016-02-15 01:00:00,Monday,0,0,0
2016-02-15 02:00:00,Monday,0,0,0
2016-02-15 03:00:00,Monday,0,0,0
2016-02-15 04:00:00,Monday,0,0,0
2016-02-15 05:00:00,Monday,1,0,1
2016-02-15 06:00:00,Monday,0,0,0
2016-02-15 07:00:00,Monday,8,0,8
2016-02-15 08:00:00,Monday,20,4,16
2016-02-15 09:00:00,Monday,23,5,18
2016-02-15 10:00:00,Monday,12,3,9
2016-02-15 11:00:00,Monday,12,1,11
2016-02-15 12:00:00,Monday,10,5,5
2016-02-15 13:00:00,Monday,11,5,6
2016-02-15 14:00:00,Monday,15,8,7
2016-02-15 15:00:00,Monday,10,8,2
2016-02-15 16:00:00,Monday,9,4,5
2016-02-15 17:00:00,Monday,14,13,1
2016-02-15 18:00:00,Monday,14,13,1
2016-02-15 19:00:00,Monday,12,10,2
2016-02-15 20:00:00,Monday,4,4,0
2016-02-15 21:00:00,Monday,5,5,0
2016-02-15 22:00:00,Monday,4,2,2
2016-02-15 23:00:00,Monday,2,2,0
2016-02-16 00:00:00,Tuesday,2,2,0
2016-02-16 01:00:00,Tuesday,0,0,0
2016-02-16 02:00:00,Tuesday,0,0,0
2016-02-16 03:00:00,Tuesday,0,0,0
2016-02-16 04:00:00,Tuesday,1,0,1
2016-02-16 05:00:00,Tuesday,4,3,1
2016-02-16 06:00:00,Tuesday,8,1,7
2016-02-16 07:00:00,Tuesday,16,3,13
2016-02-16 08:00:00,Tuesday,68,5,63
2016-02-16 09:00:00,Tuesday,53,4,49
2016-02-16 10:00:00,Tuesday,25,7,18
2016-02-16 11:00:00,Tuesday,16,5,11
2016-02-16 12:00:00,Tuesday,19,9,10
2016-02-16 13:00:00,Tuesday,13,8,5
2016-02-16 14:00:00,Tuesday,12,4,8
2016-02-16 15:00:00,Tuesday,15,9,6
2016-02-16 16:00:00,Tuesday,22,17,5
2016-02-16 17:00:00,Tuesday,45,33,12
2016-02-16 18:00:00,Tuesday,37,35,2
2016-02-16 19:00:00,Tuesday,32,27,5
2016-02-16 20:00:00,Tuesday,11,10,1
2016-02-16 21:00:00,Tuesday,16,15,1
2016-02-16 22:00:00,Tuesday,7,6,1
2016-02-16 23:00:00,Tuesday,6,5,1
2016-02-17 00:00:00,Wednesday,0,0,0
2016-02-17 01:00:00,Wednesday,2,1,1
2016-02-17 02:00:00,Wednesday,0,0,0
2016-02-17 03:00:00,Wednesday,0,0,0
2016-02-17 04:00:00,Wednesday,1,0,1
2016-02-17 05:00:00,Wednesday,0,0,0
2016-02-17 06:00:00,Wednesday,25,3,22
2016-02-17 07:00:00,Wednesday,54,0,54
2016-02-17 08:00:00,Wednesday,145,18,127
2016-02-17 09:00:00,Wednesday,108,9,99
2016-02-17 10:00:00,Wednesday,51,8,43
2016-02-17 11:00:00,Wednesday,37,9,28
2016-02-17 12:00:00,Wednesday,43,22,21
2016-02-17 13:00:00,Wednesday,24,9,15
2016-02-17 14:00:00,Wednesday,32,13,19
2016-02-17 15:00:00,Wednesday,23,13,10
2016-02-17 16:00:00,Wednesday,50,41,9
2016-02-17 17:00:00,Wednesday,111,99,12
2016-02-17 18:00:00,Wednesday,94,77,17
2016-02-17 19:00:00,Wednesday,72,55,17
2016-02-17 20:00:00,Wednesday,27,22,5
2016-02-17 21:00:00,Wednesday,24,19,5
2016-02-17 22:00:00,Wednesday,18,15,3
2016-02-17 23:00:00,Wednesday,10,8,2
2016-02-18 00:00:00,Thursday,7,7,0
2016-02-18 01:00:00,Thursday,1,1,0
2016-02-18 02:00:00,Thursday,3,2,1
2016-02-18 03:00:00,Thursday,0,0,0
2016-02-18 04:00:00,Thursday,0,0,0
2016-02-18 05:00:00,Thursday,6,1,5
2016-02-18 06:00:00,Thursday,29,2,27
2016-02-18 07:00:00,Thursday,60,4,56
2016-02-18 08:00:00,Thursday,145,13,132
2016-02-18 09:00:00,Thursday,115,16,99
2016-02-18 10:00:00,Thursday,47,13,34
2016-02-18 11:00:00,Thursday,42,13,29
2016-02-18 12:00:00,Thursday,28,10,18
2016-02-18 13:00:00,Thursday,20,10,10
2016-02-18 14:00:00,Thursday,24,10,14
2016-02-18 15:00:00,Thursday,33,23,10
2016-02-18 16:00:00,Thursday,42,33,9
2016-02-18 17:00:00,Thursday,103,82,21
2016-02-18 18:00:00,Thursday,92,71,21
2016-02-18 19:00:00,Thursday,65,52,13
2016-02-18 20:00:00,Thursday,33,24,9
2016-02-18 21:00:00,Thursday,18,17,1
2016-02-18 22:00:00,Thursday,9,7,2
2016-02-18 23:00:00,Thursday,9,7,2
2016-02-19 00:00:00,Friday,3,3,0
